,Unnamed: 0,CASENUM,non_motorist,CASENUM_VEH_NO,distraction,region,weight,person involved,age,sex,alcohol,dow,hr,interstate hwy,population class,collision,injury,min,month,specific location,relation to road,intersection type,work zone,year,speed,speed limit,crash type,make,lanes,vehicle occupants,area of impact,distracted_binary
6940,6940,201013043808.0,0,201013043808.01.0,97.0,3.0,4.798,1.0,25_34,M,95.0,3.0,late_night,1.0,1.0,not_motor_vehicle,incap,55.0,12.0,1.0,roadside,0.0,0.0,2010.0,998.0,no_limit,2.0,20.0,4.0,1,55.0,1
6941,6941,201013043811.0,0,201013043811.01.0,92.0,3.0,4.798,1.0,25_34,M,96.0,5.0,afternoon_rush,1.0,1.0,not_motor_vehicle,incap,16.0,12.0,1.0,shoulder,0.0,0.0,2010.0,998.0,45_55,1.0,35.0,4.0,1,55.0,1
6942,6942,201013043815.0,0,201013043815.01.0,97.0,3.0,4.798,1.0,45_64,M,95.0,2.0,late_night,1.0,1.0,rear_end,incap,25.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,28.0,7.0,4.0,2,32.0,1
6943,6943,201013043815.0,0,201013043815.02.0,0.0,3.0,4.798,1.0,45_64,M,95.0,2.0,late_night,1.0,1.0,rear_end,incap,25.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,29.0,51.0,4.0,1,32.0,0
6944,6944,201013043818.0,0,201013043818.01.0,97.0,3.0,4.798,1.0,45_64,M,95.0,3.0,late_night,1.0,1.0,not_motor_vehicle,incap,43.0,12.0,1.0,median,0.0,0.0,2010.0,998.0,45_55,6.0,7.0,5.0,1,55.0,1
6945,6945,201013043819.0,0,201013043819.01.0,97.0,3.0,4.798,1.0,15_24,F,95.0,4.0,morning_rush,0.0,1.0,rear_end,incap,16.0,12.0,3.0,roadway,7.0,0.0,2010.0,998.0,45_55,20.0,20.0,3.0,1,32.0,1
6946,6946,201013043819.0,0,201013043819.02.0,0.0,3.0,4.798,1.0,35_44,F,95.0,4.0,morning_rush,0.0,1.0,rear_end,incap,16.0,12.0,3.0,roadway,7.0,0.0,2010.0,0.0,45_55,21.0,49.0,3.0,1,32.0,0
6947,6947,201013043822.0,0,201013043822.01.0,0.0,3.0,4.798,1.0,15_24,M,95.0,6.0,morning_rush,0.0,1.0,not_motor_vehicle,incap,26.0,12.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,1.0,22.0,2.0,1,55.0,0
6948,6948,201013043848.0,0,201013043848.01.0,97.0,3.0,4.798,1.0,45_64,M,95.0,4.0,afternoon_rush,1.0,1.0,not_motor_vehicle,none,41.0,12.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,1.0,51.0,2.0,1,55.0,1
6949,6949,201013043854.0,0,201013043854.01.0,0.0,3.0,4.798,1.0,45_64,F,96.0,5.0,afternoon_rush,1.0,1.0,side_swipe,incap,0.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,49.0,49.0,4.0,1,32.0,0
6950,6950,201013043854.0,0,201013043854.02.0,0.0,3.0,4.798,1.0,45_64,M,96.0,5.0,afternoon_rush,1.0,1.0,side_swipe,incap,0.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,49.0,82.0,4.0,1,32.0,0
6951,6951,201013043854.0,0,201013043854.03.0,0.0,3.0,4.798,1.0,25_34,F,96.0,5.0,afternoon_rush,1.0,1.0,side_swipe,incap,0.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,98.0,12.0,4.0,1,26.0,0
6952,6952,201013043877.0,0,201013043877.01.0,97.0,3.0,129.532,1.0,15_24,F,95.0,5.0,afternoon,1.0,1.0,rear_end,none,10.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,28.0,7.0,5.0,1,32.0,1
6953,6953,201013043877.0,0,201013043877.02.0,0.0,3.0,129.532,1.0,45_64,F,95.0,5.0,afternoon,1.0,1.0,rear_end,none,10.0,12.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,29.0,41.0,5.0,1,32.0,0
6954,6954,201013043889.0,0,201013043889.01.0,92.0,3.0,4.798,1.0,45_64,M,96.0,4.0,morning_rush,0.0,1.0,rear_end,non_incap,24.0,12.0,3.0,roadway,1.0,0.0,2010.0,998.0,45_55,92.0,87.0,3.0,1,26.0,1
6955,6955,201013043889.0,0,201013043889.02.0,0.0,3.0,4.798,1.0,45_64,F,96.0,4.0,morning_rush,0.0,1.0,rear_end,non_incap,24.0,12.0,3.0,roadway,1.0,0.0,2010.0,0.0,45_55,93.0,34.0,3.0,1,26.0,0
6956,6956,201013533781.0,0,201013533781.01.0,0.0,2.0,285.76,1.0,over_65,M,95.0,3.0,morning_rush,0.0,1.0,side_swipe,none,55.0,1.0,3.0,roadway,1.0,7.0,2010.0,998.0,25_35,47.0,18.0,4.0,1,62.0,0
6957,6957,201013533781.0,0,201013533781.02.0,0.0,2.0,285.76,1.0,45_64,M,95.0,3.0,morning_rush,0.0,1.0,side_swipe,none,55.0,1.0,3.0,roadway,1.0,7.0,2010.0,998.0,25_35,45.0,51.0,4.0,1,62.0,0
6958,6958,201013533804.0,0,201013533804.01.0,0.0,2.0,57.152,1.0,45_64,M,95.0,2.0,morning_rush,1.0,8.0,not_motor_vehicle,non_incap,20.0,1.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,7.0,13.0,2.0,2,55.0,0
6959,6959,201013533804.0,0,201013533804.02.0,0.0,2.0,57.152,1.0,35_44,F,95.0,2.0,morning_rush,1.0,8.0,not_motor_vehicle,non_incap,20.0,1.0,1.0,median,0.0,7.0,2010.0,998.0,55_85,98.0,2.0,2.0,1,24.0,0
6960,6960,201013533809.0,0,201013533809.01.0,1.0,2.0,285.76,1.0,45_64,F,95.0,2.0,afternoon,0.0,8.0,angle,none,35.0,1.0,4.0,roadway,0.0,0.0,2010.0,998.0,0.0,82.0,55.0,8.0,1,32.0,1
6961,6961,201013533809.0,0,201013533809.02.0,0.0,2.0,285.76,1.0,45_64,M,95.0,2.0,afternoon,0.0,8.0,angle,none,35.0,1.0,4.0,roadway,0.0,0.0,2010.0,998.0,25_35,83.0,98.0,4.0,1,32.0,0
6962,6962,201013533813.0,1,201013533813.01.0,0.0,2.0,19.051,1.0,45_64,F,96.0,3.0,afternoon,0.0,8.0,not_motor_vehicle,non_incap,28.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,13.0,19.0,4.0,4,32.0,0
6963,6963,201013533833.0,0,201013533833.01.0,0.0,2.0,285.76,1.0,15_24,M,95.0,5.0,afternoon,0.0,8.0,rear_end,none,12.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,15_25,92.0,49.0,2.0,1,26.0,0
6964,6964,201013533833.0,0,201013533833.02.0,0.0,2.0,285.76,1.0,15_24,M,95.0,5.0,afternoon,0.0,8.0,rear_end,none,12.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,15_25,93.0,24.0,2.0,1,26.0,0
6965,6965,201013533911.0,0,201013533911.01.0,0.0,2.0,133.355,1.0,35_44,M,96.0,2.0,morning_rush,1.0,2.0,not_motor_vehicle,none,49.0,1.0,1.0,shoulder,0.0,0.0,2010.0,998.0,55_85,3.0,35.0,3.0,1,55.0,0
6966,6966,201013533911.0,0,201013533911.02.0,0.0,2.0,133.355,1.0,45_64,F,96.0,2.0,morning_rush,1.0,2.0,not_motor_vehicle,none,49.0,1.0,1.0,shoulder,0.0,0.0,2010.0,998.0,55_85,98.0,23.0,3.0,2,32.0,0
6967,6967,201013533923.0,0,201013533923.01.0,0.0,2.0,19.051,1.0,15_24,F,96.0,5.0,afternoon,1.0,2.0,side_swipe,none,5.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,55_85,45.0,20.0,3.0,1,22.0,0
6968,6968,201013533923.0,0,201013533923.02.0,0.0,2.0,19.051,1.0,35_44,M,96.0,5.0,afternoon,1.0,2.0,side_swipe,none,5.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,55_85,44.0,86.0,3.0,1,22.0,0
6969,6969,201013533924.0,0,201013533924.01.0,96.0,2.0,285.76,1.0,45_64,M,95.0,3.0,afternoon_rush,0.0,2.0,not_motor_vehicle,none,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,12.0,2.0,1,32.0,0
6970,6970,201013533941.0,0,201013533941.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,1.0,night,0.0,2.0,not_motor_vehicle,none,30.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,47.0,2.0,1,32.0,0
6971,6971,201013533946.0,0,201013533946.01.0,0.0,2.0,133.355,1.0,15_24,F,95.0,2.0,afternoon,1.0,2.0,not_motor_vehicle,none,0.0,1.0,1.0,median,0.0,0.0,2010.0,998.0,55_85,7.0,12.0,3.0,1,55.0,0
6972,6972,201013534073.0,0,201013534073.01.0,0.0,2.0,133.355,1.0,15_24,M,95.0,3.0,afternoon,0.0,1.0,angle,none,25.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,no_limit,78.0,12.0,9.0,1,61.0,0
6973,6973,201013534073.0,0,201013534073.02.0,0.0,2.0,133.355,1.0,15_24,F,95.0,3.0,afternoon,0.0,1.0,angle,none,25.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,25_35,79.0,2.0,3.0,1,61.0,0
6974,6974,201013534080.0,0,201013534080.01.0,96.0,2.0,285.76,1.0,U/K,U/K,96.0,2.0,afternoon,1.0,1.0,side_swipe,none,30.0,1.0,5.0,roadway,0.0,7.0,2010.0,998.0,35_45,48.0,22.0,1.0,U/K,31.0,0
6975,6975,201013534080.0,0,201013534080.02.0,0.0,2.0,285.76,1.0,25_34,F,95.0,2.0,afternoon,1.0,1.0,side_swipe,none,30.0,1.0,5.0,roadway,0.0,7.0,2010.0,998.0,35_45,48.0,12.0,1.0,1,31.0,0
6976,6976,201013534094.0,0,201013534094.01.0,0.0,2.0,293.925,1.0,45_64,M,96.0,6.0,late_night,0.0,1.0,not_motor_vehicle,none,1.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,25_35,13.0,12.0,2.0,1,21.0,0
6977,6977,201013534135.0,0,201013534135.01.0,0.0,2.0,285.76,1.0,35_44,F,96.0,6.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,0.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,49.0,2.0,1,32.0,0
6978,6978,201013534150.0,0,201013534150.01.0,0.0,2.0,133.355,1.0,45_64,F,96.0,2.0,morning_rush,0.0,8.0,not_motor_vehicle,none,40.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,2.0,12.0,2.0,1,55.0,0
6979,6979,201013534156.0,0,201013534156.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,2.0,night,0.0,8.0,not_motor_vehicle,none,47.0,1.0,1.0,outside_traffic,0.0,0.0,2010.0,998.0,35_45,2.0,14.0,2.0,1,55.0,0
6980,6980,201013534165.0,0,201013534165.01.0,0.0,2.0,285.76,1.0,25_34,M,96.0,2.0,afternoon,0.0,1.0,not_motor_vehicle,none,25.0,1.0,1.0,roadside,0.0,0.0,2010.0,45.0,45_55,7.0,20.0,2.0,1,55.0,0
6981,6981,201013534174.0,0,201013534174.01.0,96.0,2.0,19.051,1.0,35_44,M,97.0,1.0,afternoon,0.0,1.0,not_motor_vehicle,incap,14.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,7.0,12.0,2.0,5,55.0,0
6982,6982,201013534177.0,0,201013534177.01.0,0.0,2.0,48.988,1.0,15_24,M,96.0,2.0,afternoon_rush,0.0,1.0,rear_end,non_incap,11.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,28.0,30.0,4.0,1,32.0,0
6983,6983,201013534177.0,0,201013534177.02.0,0.0,2.0,48.988,1.0,45_64,F,96.0,2.0,afternoon_rush,0.0,1.0,rear_end,non_incap,11.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,29.0,6.0,4.0,2,32.0,0
6984,6984,201013534182.0,0,201013534182.01.0,1.0,2.0,146.963,1.0,25_34,F,96.0,5.0,afternoon_rush,0.0,1.0,angle,none,6.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,N/R,87.0,20.0,2.0,1,24.0,1
6985,6985,201013534182.0,0,201013534182.02.0,0.0,2.0,146.963,1.0,35_44,F,96.0,5.0,afternoon_rush,0.0,1.0,angle,none,6.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,15_25,86.0,37.0,2.0,3,24.0,0
6986,6986,201013534182.0,0,201013534182.03.0,0.0,2.0,146.963,1.0,35_44,F,96.0,5.0,afternoon_rush,0.0,1.0,angle,none,6.0,1.0,2.0,roadway,1.0,7.0,2010.0,0.0,N/R,98.0,12.0,2.0,4,27.0,0
6987,6987,201013534275.0,0,201013534275.01.0,0.0,2.0,57.152,1.0,35_44,M,96.0,2.0,morning_rush,0.0,8.0,not_motor_vehicle,possible,48.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,35_45,7.0,23.0,2.0,1,55.0,0
6988,6988,201013534287.0,0,201013534287.01.0,99.0,2.0,285.76,1.0,25_34,F,96.0,3.0,night,0.0,8.0,not_motor_vehicle,none,45.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,24.0,2.0,1,32.0,0
6989,6989,201013534305.0,0,201013534305.01.0,0.0,2.0,285.76,1.0,25_34,M,96.0,5.0,afternoon_rush,0.0,8.0,rear_end,none,38.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,20.0,12.0,2.0,1,32.0,0
6990,6990,201013534305.0,0,201013534305.02.0,0.0,2.0,285.76,1.0,35_44,M,96.0,5.0,afternoon_rush,0.0,8.0,rear_end,none,38.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,35_45,21.0,12.0,2.0,1,32.0,0
6991,6991,201013534306.0,0,201013534306.01.0,98.0,2.0,57.152,1.0,15_24,F,96.0,5.0,afternoon_rush,0.0,8.0,head_on,incap,57.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,50.0,63.0,2.0,1,55.0,1
6992,6992,201013534306.0,0,201013534306.02.0,0.0,2.0,57.152,1.0,35_44,F,96.0,5.0,afternoon_rush,0.0,8.0,head_on,incap,57.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,51.0,6.0,2.0,1,32.0,0
6993,6993,201013534323.0,0,201013534323.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,7.0,night,0.0,8.0,not_motor_vehicle,none,17.0,1.0,3.0,roadway,2.0,0.0,2010.0,998.0,45_55,14.0,14.0,2.0,2,32.0,0
6994,6994,201013534333.0,0,201013534333.01.0,0.0,2.0,133.355,1.0,45_64,M,96.0,2.0,afternoon,0.0,8.0,not_motor_vehicle,none,44.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,7.0,22.0,2.0,1,55.0,0
6995,6995,201013534343.0,0,201013534343.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,3.0,afternoon,0.0,8.0,rear_end,none,5.0,1.0,8.0,roadway,0.0,0.0,2010.0,998.0,45_55,20.0,12.0,2.0,1,32.0,0
6996,6996,201013534343.0,0,201013534343.02.0,0.0,2.0,285.76,1.0,45_64,M,96.0,3.0,afternoon,0.0,8.0,rear_end,none,5.0,1.0,8.0,roadway,0.0,0.0,2010.0,0.0,45_55,22.0,7.0,2.0,1,32.0,0
6997,6997,201013534366.0,0,201013534366.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,7.0,afternoon,0.0,1.0,rear_end,none,27.0,1.0,3.0,roadway,9.0,0.0,2010.0,998.0,35_45,20.0,22.0,9.0,1,32.0,0
6998,6998,201013534366.0,0,201013534366.02.0,0.0,2.0,285.76,1.0,over_65,M,96.0,7.0,afternoon,0.0,1.0,rear_end,none,27.0,1.0,3.0,roadway,9.0,0.0,2010.0,0.0,35_45,21.0,35.0,9.0,2,32.0,0
6999,6999,201013534375.0,0,201013534375.01.0,0.0,2.0,133.355,1.0,45_64,M,96.0,2.0,morning_rush,0.0,1.0,not_motor_vehicle,possible,18.0,1.0,1.0,median,0.0,0.0,2010.0,998.0,55_85,7.0,14.0,2.0,1,55.0,0
7000,7000,201013534378.0,0,201013534378.01.0,97.0,2.0,285.76,1.0,15_24,M,96.0,4.0,morning_rush,0.0,1.0,rear_end,none,7.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,20.0,22.0,2.0,1,32.0,1
7001,7001,201013534378.0,0,201013534378.02.0,0.0,2.0,285.76,1.0,15_24,F,96.0,4.0,morning_rush,0.0,1.0,rear_end,none,7.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,45_55,21.0,22.0,2.0,1,32.0,0
7002,7002,201013534383.0,0,201013534383.01.0,97.0,2.0,293.925,1.0,25_34,M,96.0,1.0,night,0.0,1.0,rear_end,none,58.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,25_35,20.0,6.0,4.0,2,32.0,1
7003,7003,201013534383.0,0,201013534383.02.0,0.0,2.0,293.925,1.0,45_64,M,96.0,1.0,night,0.0,1.0,rear_end,none,58.0,1.0,3.0,roadway,1.0,0.0,2010.0,0.0,25_35,21.0,39.0,4.0,2,32.0,0
7004,7004,201013534386.0,0,201013534386.01.0,99.0,2.0,19.051,1.0,U/K,N/R,96.0,3.0,morning_rush,1.0,2.0,rear_end,possible,0.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,55_85,20.0,99.0,2.0,U/K,32.0,0
7005,7005,201013534386.0,0,201013534386.02.0,0.0,2.0,19.051,1.0,25_34,M,96.0,3.0,morning_rush,1.0,2.0,rear_end,possible,0.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,55_85,21.0,6.0,2.0,1,32.0,0
7006,7006,201013534386.0,0,201013534386.03.0,0.0,2.0,19.051,1.0,25_34,M,96.0,3.0,morning_rush,1.0,2.0,rear_end,possible,0.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,55_85,98.0,12.0,2.0,1,32.0,0
7007,7007,201013534403.0,0,201013534403.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,4.0,late_night,1.0,2.0,not_motor_vehicle,none,59.0,1.0,5.0,median,0.0,0.0,2010.0,998.0,55_85,6.0,30.0,1.0,1,55.0,0
7008,7008,201013534437.0,0,201013534437.01.0,0.0,2.0,57.152,1.0,15_24,F,95.0,3.0,morning_rush,0.0,8.0,rear_end,non_incap,31.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,20.0,12.0,2.0,2,32.0,0
7009,7009,201013534437.0,0,201013534437.02.0,0.0,2.0,57.152,1.0,45_64,M,95.0,3.0,morning_rush,0.0,8.0,rear_end,non_incap,31.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,45_55,21.0,98.0,2.0,5,32.0,0
7010,7010,201013534439.0,0,201013534439.01.0,96.0,2.0,285.76,1.0,25_34,M,95.0,5.0,afternoon,0.0,8.0,angle,none,50.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,45_55,91.0,12.0,2.0,1,21.0,0
7011,7011,201013534439.0,0,201013534439.02.0,99.0,2.0,285.76,1.0,U/K,U/K,96.0,5.0,afternoon,0.0,8.0,angle,none,50.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,no_limit,91.0,99.0,2.0,U/K,21.0,0
7012,7012,201013534454.0,0,201013534454.01.0,0.0,2.0,133.355,1.0,45_64,F,96.0,4.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,29.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,2.0,7.0,2.0,1,55.0,0
7013,7013,201013534456.0,0,201013534456.01.0,0.0,2.0,285.76,1.0,15_24,M,96.0,5.0,morning_rush,0.0,8.0,not_motor_vehicle,none,15.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,49.0,2.0,1,32.0,0
7014,7014,201013534463.0,0,201013534463.01.0,0.0,2.0,57.152,1.0,over_65,M,96.0,1.0,afternoon,0.0,8.0,angle,non_incap,49.0,1.0,2.0,roadway,2.0,7.0,2010.0,998.0,45_55,68.0,12.0,2.0,1,23.0,0
7015,7015,201013534463.0,0,201013534463.02.0,0.0,2.0,57.152,1.0,35_44,F,96.0,1.0,afternoon,0.0,8.0,angle,non_incap,49.0,1.0,2.0,roadway,2.0,7.0,2010.0,998.0,45_55,69.0,12.0,2.0,1,23.0,0
7016,7016,201013534473.0,0,201013534473.01.0,0.0,2.0,19.051,1.0,45_64,M,96.0,3.0,morning_rush,0.0,8.0,angle,incap,35.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,66.0,12.0,2.0,1,55.0,0
7017,7017,201013534473.0,0,201013534473.02.0,0.0,2.0,19.051,1.0,45_64,F,96.0,3.0,morning_rush,0.0,8.0,angle,incap,35.0,1.0,1.0,roadway,0.0,7.0,2010.0,998.0,45_55,66.0,63.0,2.0,1,23.0,0
7018,7018,201013534482.0,0,201013534482.01.0,0.0,2.0,285.76,1.0,45_64,M,96.0,1.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,13.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,13.0,37.0,2.0,1,32.0,0
7019,7019,201013534494.0,0,201013534494.01.0,0.0,2.0,285.76,1.0,45_64,F,95.0,5.0,night,0.0,1.0,not_motor_vehicle,none,37.0,2.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,13.0,6.0,8.0,1,32.0,0
7020,7020,201013534510.0,0,201013534510.01.0,0.0,2.0,285.76,1.0,35_44,M,96.0,4.0,late_night,0.0,1.0,not_motor_vehicle,none,3.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,45_55,13.0,20.0,2.0,2,23.0,0
7021,7021,201013534511.0,0,201013534511.01.0,5.0,2.0,133.355,1.0,35_44,M,96.0,4.0,afternoon_rush,0.0,1.0,rear_end,possible,57.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,28.0,37.0,3.0,1,32.0,1
7022,7022,201013534511.0,0,201013534511.02.0,0.0,2.0,133.355,1.0,35_44,M,96.0,4.0,afternoon_rush,0.0,1.0,rear_end,possible,57.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,29.0,37.0,3.0,1,32.0,0
7023,7023,201013534511.0,0,201013534511.03.0,0.0,2.0,133.355,1.0,35_44,M,96.0,4.0,afternoon_rush,0.0,1.0,rear_end,possible,57.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,20.0,3.0,1,32.0,0
7024,7024,201013534511.0,0,201013534511.04.0,0.0,2.0,133.355,1.0,35_44,F,96.0,4.0,afternoon_rush,0.0,1.0,rear_end,possible,57.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,12.0,3.0,2,32.0,0
7025,7025,201013534539.0,0,201013534539.01.0,0.0,2.0,133.355,1.0,35_44,M,96.0,6.0,afternoon_rush,0.0,8.0,angle,none,4.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,no_limit,88.0,12.0,2.0,2,32.0,0
7026,7026,201013534539.0,0,201013534539.02.0,0.0,2.0,133.355,1.0,45_64,F,96.0,6.0,afternoon_rush,0.0,8.0,angle,none,4.0,1.0,2.0,roadway,1.0,7.0,2010.0,998.0,35_45,89.0,63.0,2.0,1,32.0,0
7027,7027,201013534546.0,0,201013534546.01.0,96.0,2.0,19.051,1.0,45_64,M,97.0,6.0,late_night,0.0,8.0,not_motor_vehicle,incap,30.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,1.0,7.0,2.0,1,55.0,0
7028,7028,201013534551.0,0,201013534551.01.0,0.0,2.0,285.76,1.0,25_34,M,96.0,1.0,afternoon,0.0,8.0,rear_end,none,10.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,28.0,22.0,4.0,2,32.0,0
7029,7029,201013534551.0,0,201013534551.02.0,0.0,2.0,285.76,1.0,45_64,F,96.0,1.0,afternoon,0.0,8.0,rear_end,none,10.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,29.0,37.0,4.0,2,32.0,0
7030,7030,201013534554.0,1,201013534554.01.0,0.0,2.0,19.051,1.0,45_64,M,96.0,2.0,night,0.0,8.0,not_motor_vehicle,non_incap,49.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,13.0,49.0,2.0,1,32.0,0
7031,7031,201013534568.0,0,201013534568.01.0,0.0,2.0,19.051,1.0,45_64,F,96.0,6.0,night,0.0,8.0,not_motor_vehicle,non_incap,10.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,13.0,6.0,2.0,1,32.0,0
7032,7032,201013534571.0,0,201013534571.01.0,0.0,2.0,285.76,1.0,15_24,F,96.0,7.0,afternoon,0.0,8.0,rear_end,none,51.0,1.0,2.0,roadway,2.0,0.0,2010.0,998.0,15_25,20.0,20.0,2.0,1,32.0,0
7033,7033,201013534571.0,0,201013534571.02.0,0.0,2.0,285.76,1.0,45_64,M,96.0,7.0,afternoon,0.0,8.0,rear_end,none,51.0,1.0,2.0,roadway,2.0,0.0,2010.0,0.0,15_25,21.0,20.0,2.0,1,32.0,0
7034,7034,201013534582.0,0,201013534582.01.0,0.0,2.0,133.355,1.0,35_44,F,96.0,2.0,afternoon_rush,0.0,8.0,not_motor_vehicle,none,40.0,1.0,1.0,roadside,0.0,0.0,2010.0,998.0,45_55,2.0,2.0,2.0,1,55.0,0
7035,7035,201013534587.0,0,201013534587.01.0,98.0,2.0,57.152,1.0,25_34,M,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,non_incap,6.0,1.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,20.0,41.0,4.0,1,32.0,1
7036,7036,201013534587.0,0,201013534587.02.0,0.0,2.0,57.152,1.0,45_64,M,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,non_incap,6.0,1.0,3.0,roadway,1.0,0.0,2010.0,0.0,35_45,21.0,12.0,4.0,1,32.0,0
7037,7037,201013534587.0,0,201013534587.03.0,0.0,2.0,57.152,1.0,45_64,F,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,non_incap,6.0,1.0,3.0,roadway,1.0,0.0,2010.0,0.0,35_45,98.0,12.0,4.0,2,32.0,0
7038,7038,201013534589.0,0,201013534589.01.0,0.0,2.0,285.76,1.0,45_64,F,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,none,26.0,1.0,1.0,roadway,0.0,0.0,2010.0,0.0,35_45,21.0,35.0,2.0,1,26.0,0
7039,7039,201013534589.0,0,201013534589.02.0,0.0,2.0,285.76,1.0,45_64,M,96.0,3.0,afternoon_rush,0.0,8.0,rear_end,none,26.0,1.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,20.0,13.0,2.0,1,26.0,0
7040,7040,201013534595.0,0,201013534595.01.0,0.0,2.0,19.051,1.0,over_65,M,96.0,4.0,afternoon,0.0,8.0,side_swipe,non_incap,26.0,1.0,2.0,roadway,2.0,7.0,2010.0,998.0,25_35,98.0,12.0,5.0,1,23.0,0
7041,7041,201013534595.0,0,201013534595.02.0,0.0,2.0,19.051,1.0,15_24,M,96.0,4.0,afternoon,0.0,8.0,side_swipe,non_incap,26.0,1.0,2.0,roadway,2.0,7.0,2010.0,998.0,25_35,98.0,6.0,5.0,1,23.0,0
7042,7042,201013534618.0,0,201013534618.01.0,0.0,2.0,57.152,1.0,45_64,F,96.0,7.0,afternoon_rush,0.0,1.0,angle,non_incap,48.0,1.0,8.0,roadway,0.0,7.0,2010.0,998.0,N/R,82.0,20.0,8.0,2,31.0,0
